"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
"","GO Molecular Function","GO:0030546","signaling receptor activator activity","113","3","0.593","0.7329","-0.448","0.781832930087917","0.106886041432185","1","0.880692456316782","1","Dh44,Pvf2,Pvf3","FBgn0012344,FBgn0031888,FBgn0085407"
"","GO Molecular Function","GO:0004672","protein kinase activity","243","7","1.383","0.7952","-0.331","0.782054901209303","0.106762757866858","1","0.880692456316782","1","PAN3,SRPK,Pkc53E,CG1227,Egfr,p38b,Nuak","FBgn0035397,FBgn0286813,FBgn0003091,FBgn0037491,FBgn0003731,FBgn0024846,FBgn0262617"
"","GO Molecular Function","GO:0004674","protein serine/threonine kinase activity","180","5","0.988","0.7668","-0.383","0.785569717073576","0.10481526651608","1","0.88318906997318","1","SRPK,Pkc53E,CG1227,p38b,Nuak","FBgn0286813,FBgn0003091,FBgn0037491,FBgn0024846,FBgn0262617"
"","GO Biological Processes","GO:0006865","amino acid transport","79","2","0.395","0.6989","-0.517","0.785684996648141","0.104751540014244","1","0.88318906997318","1","ine,path","FBgn0011603,FBgn0036007"
"","GO Biological Processes","GO:0031123","RNA 3'-end processing","79","2","0.395","0.6989","-0.517","0.785684996648141","0.104751540014244","1","0.88318906997318","1","Fmr1,Rrp42","FBgn0028734,FBgn0034065"
"","GO Biological Processes","GO:0055088","lipid homeostasis","79","2","0.395","0.6989","-0.517","0.785684996648141","0.104751540014244","1","0.88318906997318","1","CPT2,Sap-r","FBgn0035383,FBgn0000416"
"","GO Biological Processes","GO:0007447","imaginal disc pattern formation","114","3","0.593","0.7264","-0.461","0.786848461329871","0.104108900099908","1","0.883702225213243","1","Egfr,inv,ft","FBgn0003731,FBgn0001269,FBgn0001075"
"","GO Molecular Function","GO:0004497","monooxygenase activity","114","3","0.593","0.7264","-0.461","0.786848461329871","0.104108900099908","1","0.883702225213243","1","olf413,Mical,ple","FBgn0037153,FBgn0053208,FBgn0005626"
"","GO Molecular Function","GO:0016788","hydrolase activity, acting on ester bonds","461","14","2.767","0.8383","-0.254","0.787851636218519","0.103555558700945","1","0.884408583641662","1","CG32052,Pdp,Snp,PpN58A,norpA,sp3,Tengl4,Hsl,Tps1,Pde1c,AGO3,slx1,CG18258,alpha-Est8","FBgn0044328,FBgn0029958,FBgn0265192,FBgn0025573,FBgn0262738,FBgn0038890,FBgn0037857,FBgn0034491,FBgn0027560,FBgn0264815,FBgn0250816,FBgn0037263,FBgn0265267,FBgn0015576"
"","GO Biological Processes","GO:0010629","negative regulation of gene expression","582","18","3.557","0.8538","-0.228","0.788547297289898","0.103172252447985","1","0.884418233837929","1","pum,Larp4B,BoYb,CG9636,Rrp42,Egfr,mute,Cyp40,phol,AGO3,PAN3,Rm62,Snp,Fmr1,Panx,HP1e,gpp,ft","FBgn0003165,FBgn0035424,FBgn0037205,FBgn0037556,FBgn0034065,FBgn0003731,FBgn0085444,FBgn0036020,FBgn0035997,FBgn0250816,FBgn0035397,FBgn0003261,FBgn0265192,FBgn0028734,FBgn0034617,FBgn0037675,FBgn0264495,FBgn0001075"
"","GO Biological Processes","GO:0002784","regulation of antimicrobial peptide production","80","2","0.395","0.6901","-0.535","0.791522821230888","0.101536559017969","1","0.886439995444568","1","Rel,grass","FBgn0014018,FBgn0039494"
"","GO Biological Processes","GO:0043410","positive regulation of MAPK cascade","80","2","0.395","0.6901","-0.535","0.791522821230888","0.101536559017969","1","0.886439995444568","1","Egfr,Traf4","FBgn0003731,FBgn0026319"
"","GO Biological Processes","GO:1901988","negative regulation of cell cycle phase transition","80","2","0.395","0.6901","-0.535","0.791522821230888","0.101536559017969","1","0.886439995444568","1","gpp,Egfr","FBgn0264495,FBgn0003731"
"","GO Biological Processes","GO:0006310","DNA recombination","115","3","0.593","0.7201","-0.474","0.791768203931088","0.101401942763836","1","0.886439995444568","1","slx1,Fancm,Psf2","FBgn0037263,FBgn0038889,FBgn0261976"
